Company,Ticker,Year,BESG ESG Score,BESG Environmental Pillar Score,BESG Social Pillar Score,BESG Governance Pillar Score,ESG Disclosure Score,Environmental Disclosure Score,Social Disclosure Score,Governance Disclosure Score,Nitrogen Oxide Emissions,Risks of Climate Change Discussed,GHG Scope 1,GHG Scope 2 Location-Based,Policy Against Child Labor,Pct Women in Workforce,Fatalities - Employees,Fatalities - Total,Total Recordable Incident Rate - Employees,Number of Employees - CSR,Years Auditor Employed,Size of Audit Committee,Number of Independent Directors on Audit Committee,Audit Committee Meetings,Audit Committee Meeting Attendance Percentage,Board Size,Number of Executives / Company Managers,Number of Non Executive Directors on Board,Number of Board Meetings for the Year,Board Meeting Attendance Pct,Size of Compensation Committee,Num of Independent Directors on Compensation Cmte,Number of Compensation Committee Meetings,Compensation Committee Meeting Attendance %,Number of Female Executives,Number of Women on Board,Age of the Youngest Director,Age of the Oldest Director,Number of Independent Directors,Size of Nomination Committee,Num of Independent Directors on Nomination Cmte,Number of Nomination Committee Meetings,Nomination Committee Meeting Attendance Percentage,Board Duration (Years),Total Energy Consumption,Total Water Withdrawal,Human Rights Policy,Equal Opportunity Policy,Business Ethics Policy,Anti-Bribery Ethics Policy,Health and Safety Policy,Training Policy,Social Supply Chain Management,Emissions Reduction Initiatives,Climate Change Policy,Climate Change Opportunities Discussed,Energy Efficiency Policy,Waste Reduction Policy,Environmental Supply Chain Management,Water Policy,Biodiversity Policy,Fair Remuneration Policy,Verification Type,Employee CSR Training,Market Cap Category,Country
Ecopetrol SA,ECOPETL,2016,3.98,3.82,3.22,5.09,62.871,62.851,44.226,81.457,21.1,False,429.6283333333333,525.0,True,22.29,0.0,1.0,0.25,382.0677083333333,1.0,5.0,5.0,15.0,94.09853801169591,9.0,17.0,9.0,17.0,87.03,4.0,2.0,5.0,93.96819696969696,3.0,1.0,36.0,73.0,6.0,4.0,2.0,5.0,93.79323809523811,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,Mid Cap,Canada
Ecopetrol SA,ECOPETL,2017,5.0,4.04,6.25,5.5,71.11,72.999,50.393,89.856,28.77,False,429.6283333333333,455.0,True,22.12,0.0,0.0,0.204,382.0677083333333,2.0,5.0,5.0,17.0,100.0,8.0,29.0,8.0,19.0,95.07,4.0,3.0,5.0,90.0,3.0,0.0,48.0,74.0,7.0,4.0,3.0,5.0,90.0,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,Mid Cap,Canada
Ecopetrol SA,ECOPETL,2018,5.17,4.0,6.92,5.61,70.124,75.536,49.909,84.859,25.76,False,429.6283333333333,277.378,False,22.44,0.0,1.0,0.126,382.0677083333333,3.0,5.0,5.0,14.0,92.0,9.0,20.0,9.0,21.0,91.12,4.0,3.0,5.0,100.0,3.0,1.0,50.06,72.24714285714286,7.0,4.0,3.0,5.0,100.0,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,Mid Cap,Canada
Ecopetrol SA,ECOPETL,2019,5.08,4.48,6.03,5.2,69.47,69.103,49.365,89.856,28.09,True,429.6283333333333,697.0,False,23.0,1.0,3.0,0.158,382.0677083333333,4.0,5.0,5.0,13.0,95.6,9.0,24.0,9.0,19.0,81.96,5.0,4.0,6.0,92.6,3.0,0.0,44.0,73.0,8.0,5.0,4.0,6.0,92.6,2.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,Mid Cap,Canada
Ecopetrol SA,ECOPETL,2020,4.8,5.01,4.05,5.25,69.309,69.103,48.882,89.856,29.7,True,429.6283333333333,862.0,False,23.26,1.0,3.0,0.134,382.0677083333333,5.0,4.0,4.0,15.0,98.25,8.0,20.0,8.0,43.0,96.88,5.0,4.0,9.0,96.0,4.0,0.0,49.0,74.0,7.0,5.0,4.0,9.0,96.0,2.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,Mid Cap,Canada
Ecopetrol SA,ECOPETL,2021,5.93,5.88,6.32,5.63,71.452,71.398,53.023,89.856,28.6,True,429.6283333333333,581.0,False,25.2,0.0,0.0,0.064,382.0677083333333,6.0,4.0,4.0,14.0,100.0,9.0,19.0,9.0,27.0,97.1,4.0,4.0,8.0,100.0,5.0,1.0,46.0,75.0,8.0,4.0,4.0,8.0,100.0,2.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,Mid Cap,Canada
Ecopetrol SA,ECOPETL,2022,5.9,5.65,6.79,5.47,69.128,69.979,52.479,84.859,29.12,True,429.6283333333333,506.0,True,27.0,0.0,0.0,0.078,382.0677083333333,7.0,3.0,3.0,18.0,98.6,9.0,18.0,9.0,22.0,98.14,3.0,2.0,7.0,100.0,5.0,2.0,50.06,72.24714285714286,7.0,3.0,2.0,7.0,100.0,2.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,Mid Cap,Canada
Enbridge Inc,ENB,2015,4.16,2.9,2.67,7.43,66.834,51.797,61.85,86.785,2.399,True,429.6283333333333,234.60007450980393,True,33.5,0.0,0.0,0.66,382.0677083333333,24.0,5.0,5.0,4.0,100.0,11.0,10.0,10.0,9.0,100.0,4.0,4.0,6.0,100.0,2.0,3.0,56.0,74.0,10.0,3.0,3.0,4.0,100.0,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Large Cap,Canada
Enbridge Inc,ENB,2016,4.68,4.03,2.67,7.33,67.066,51.797,61.85,87.477,2.267,True,429.6283333333333,234.60007450980393,True,33.1,0.0,2.0,0.55,382.0677083333333,25.0,5.0,5.0,4.0,100.0,11.0,9.0,10.0,12.0,100.0,4.0,4.0,7.0,100.0,2.0,3.0,57.0,75.0,10.0,3.0,3.0,4.0,100.0,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Large Cap,Canada
Enbridge Inc,ENB,2017,4.0,3.94,0.67,7.32,66.442,57.143,54.625,87.477,17.042,True,429.6283333333333,234.60007450980393,True,30.04,0.0,0.0,0.72,382.0677083333333,26.0,6.0,6.0,5.0,100.0,13.0,9.0,12.0,9.0,98.13,6.0,6.0,9.0,100.0,1.0,4.0,53.0,71.0,11.0,5.0,5.0,4.0,100.0,1.0,341.7038493150685,727.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Large Cap,Canada
Enbridge Inc,ENB,2018,4.47,4.27,1.91,6.95,70.275,57.475,65.81,87.477,17.588,True,429.6283333333333,234.60007450980393,True,30.3,1.0,2.0,0.69,382.0677083333333,27.0,5.0,5.0,4.0,100.0,11.0,9.0,10.0,10.0,99.23,5.0,5.0,6.0,97.0,1.0,3.0,54.0,72.0,8.0,3.0,3.0,4.0,93.0,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Large Cap,Canada
Enbridge Inc,ENB,2019,4.69,4.76,1.91,6.93,70.617,57.475,66.838,87.477,10.955,True,429.6283333333333,234.60007450980393,True,31.3,0.0,0.0,0.75,382.0677083333333,28.0,4.0,4.0,4.0,96.0,11.0,9.0,10.0,7.0,96.05,4.0,4.0,5.0,96.29,2.0,4.0,55.0,73.0,8.0,4.0,4.0,4.0,100.0,1.0,341.7038493150685,121.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Large Cap,Canada
Enbridge Inc,ENB,2020,5.57,6.62,1.91,7.24,72.578,58.895,65.024,93.739,9.414,True,429.6283333333333,234.60007450980393,True,31.0,0.0,2.0,0.7,382.0677083333333,29.0,4.0,4.0,5.0,100.0,11.0,9.0,10.0,6.0,98.41,4.0,4.0,4.0,100.0,1.0,4.0,56.0,74.0,10.0,4.0,4.0,4.0,95.45,1.0,341.7038493150685,18.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Large Cap,Canada
Enbridge Inc,ENB,2021,5.23,5.72,1.91,7.4,78.614,75.204,66.838,93.739,11.07,True,429.6283333333333,234.60007450980393,True,30.8,0.0,0.0,0.48,382.0677083333333,30.0,4.0,4.0,5.0,100.0,11.0,9.0,10.0,7.0,98.73,4.0,4.0,5.0,100.0,1.0,4.0,57.0,75.0,10.0,5.0,5.0,6.0,100.0,1.0,341.7038493150685,209.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Large Cap,Canada
Enbridge Inc,ENB,2022,5.73,7.01,1.91,7.24,79.992,75.204,70.979,93.739,9.456,True,429.6283333333333,234.60007450980393,True,30.9,0.0,0.0,0.44,382.0677083333333,31.0,4.0,4.0,5.0,100.0,11.0,9.0,10.0,14.0,99.0,4.0,4.0,5.0,100.0,3.0,4.0,56.0,74.0,10.0,4.0,4.0,4.0,100.0,1.0,341.7038493150685,81.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Large Cap,Canada
Energy Transfer LP,ET,2015,1.12,0.0,0.0,4.59,18.399,0.332,11.729,43.046,22.403380067567568,True,429.6283333333333,234.60007450980393,True,26.508317841079464,0.20775193798449612,0.9289256198347108,0.5663528455284552,382.0677083333333,12.0,3.0,3.0,7.215712383488682,94.09853801169591,7.0,6.0,4.0,10.678117048346056,93.34091862068965,0.0,3.437745740498034,5.160390516039052,93.96819696969696,0.0,0.0,56.0,78.0,3.0,0.0,3.69811320754717,4.5834522111269616,93.79323809523811,1.8452970297029703,341.7038493150685,423.77154455445543,True,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,Large Cap,United States
Energy Transfer LP,ET,2016,1.09,0.0,0.0,4.45,19.002,0.332,13.543,43.046,22.403380067567568,True,429.6283333333333,234.60007450980393,True,26.508317841079464,0.20775193798449612,0.9289256198347108,1.67,382.0677083333333,13.0,3.0,3.0,7.215712383488682,94.09853801169591,7.0,5.0,4.0,10.678117048346056,93.34091862068965,0.0,3.437745740498034,5.160390516039052,93.96819696969696,0.0,0.0,57.0,79.0,3.0,0.0,3.69811320754717,4.5834522111269616,93.79323809523811,1.8452970297029703,341.7038493150685,423.77154455445543,True,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,Large Cap,United States
Energy Transfer LP,ET,2017,1.08,0.0,0.0,4.42,19.213,0.332,14.178,43.046,22.403380067567568,True,429.6283333333333,234.60007450980393,True,26.508317841079464,0.20775193798449612,0.9289256198347108,1.16,382.0677083333333,14.0,3.0,3.0,7.215712383488682,94.09853801169591,7.0,5.0,4.0,10.678117048346056,93.34091862068965,0.0,3.437745740498034,5.160390516039052,93.96819696969696,0.0,0.0,58.0,80.0,3.0,0.0,3.69811320754717,4.5834522111269616,93.79323809523811,1.8452970297029703,341.7038493150685,423.77154455445543,True,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,Large Cap,United States
Energy Transfer LP,ET,2018,1.22,0.5,0.0,3.72,23.982,3.171,25.665,43.046,22.403380067567568,True,429.6283333333333,234.60007450980393,True,16.63,1.0,0.9289256198347108,1.29,382.0677083333333,15.0,3.0,3.0,7.215712383488682,94.09853801169591,8.0,7.0,4.0,10.678117048346056,93.34091862068965,0.0,3.437745740498034,5.160390516039052,93.96819696969696,0.0,0.0,59.0,77.0,3.0,0.0,3.69811320754717,4.5834522111269616,93.79323809523811,1.8452970297029703,341.7038493150685,423.77154455445543,True,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,Large Cap,United States
Energy Transfer LP,ET,2019,2.07,1.65,0.99,3.61,27.18,4.772,26.693,50.0,22.403380067567568,True,429.6283333333333,234.60007450980393,True,16.9,0.0,0.9289256198347108,0.94,382.0677083333333,16.0,3.0,3.0,7.215712383488682,94.09853801169591,10.0,7.0,6.0,10.678117048346056,93.34091862068965,0.0,3.437745740498034,5.160390516039052,93.96819696969696,0.0,0.0,59.0,78.0,4.0,0.0,3.69811320754717,4.5834522111269616,93.79323809523811,1.8452970297029703,341.7038493150685,423.77154455445543,True,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,Large Cap,United States
Energy Transfer LP,ET,2020,3.2,3.4,1.91,3.92,31.395,5.618,38.513,50.0,22.403380067567568,True,429.6283333333333,234.60007450980393,True,16.4,1.0,1.0,0.86,382.0677083333333,17.0,3.0,3.0,7.215712383488682,94.09853801169591,11.0,7.0,7.0,10.678117048346056,93.34091862068965,0.0,3.437745740498034,5.160390516039052,93.96819696969696,0.0,0.0,60.0,79.0,5.0,0.0,3.69811320754717,4.5834522111269616,93.79323809523811,1.8452970297029703,341.7038493150685,423.77154455445543,True,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,Large Cap,United States
Energy Transfer LP,ET,2021,3.11,2.93,1.91,4.31,30.872,5.618,36.941,50.0,22.403380067567568,True,429.6283333333333,234.60007450980393,True,16.0,0.0,0.0,0.88,382.0677083333333,18.0,3.0,3.0,7.215712383488682,94.09853801169591,11.0,7.0,7.0,10.678117048346056,93.34091862068965,0.0,3.437745740498034,5.160390516039052,93.96819696969696,0.0,0.0,61.0,80.0,6.0,0.0,3.69811320754717,4.5834522111269616,93.79323809523811,1.8452970297029703,341.7038493150685,423.77154455445543,True,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,Large Cap,United States
Energy Transfer LP,ET,2022,3.31,3.57,1.91,4.0,33.89,14.225,37.394,50.0,0.859,True,429.6283333333333,234.60007450980393,True,14.0,0.0,0.0,1.01,382.0677083333333,19.0,3.0,3.0,7.215712383488682,94.09853801169591,10.0,8.0,7.0,10.678117048346056,93.34091862068965,0.0,3.437745740498034,5.160390516039052,93.96819696969696,0.0,0.0,63.0,81.0,5.0,0.0,3.69811320754717,4.5834522111269616,93.79323809523811,1.8452970297029703,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,Large Cap,United States
Eneva SA,ENEV3,2021,3.55,2.86,3.68,4.67,57.62,64.089,44.075,64.66,4.713,False,429.6283333333333,2.113,True,22.0,0.0,0.0,0.29,382.0677083333333,4.0,2.0,3.686777920410783,7.215712383488682,94.09853801169591,7.0,4.0,7.0,33.0,98.49,0.0,3.437745740498034,5.160390516039052,93.96819696969696,0.0,1.0,34.0,73.0,5.0,0.0,3.69811320754717,4.5834522111269616,93.79323809523811,3.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,Mid Cap,Brazil
Eneva SA,ENEV3,2022,3.74,3.29,3.78,4.52,57.147,68.016,44.075,59.332,0.49,False,429.6283333333333,1.7,True,22.349,0.0,0.0,0.12,382.0677083333333,5.0,4.0,3.686777920410783,7.215712383488682,94.09853801169591,7.0,3.0,7.0,10.678117048346056,93.34091862068965,0.0,3.437745740498034,5.160390516039052,93.96819696969696,0.0,0.0,35.0,75.0,4.0,0.0,3.69811320754717,4.5834522111269616,93.79323809523811,3.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,Mid Cap,Brazil
Eni SpA,ENI,2015,5.51,5.57,4.2,6.86,68.092,56.086,58.253,89.856,66.523,True,429.6283333333333,609.25,True,25.68,0.0,4.0,0.068,382.0677083333333,6.0,3.0,3.0,21.0,100.0,9.0,16.0,8.0,13.0,100.0,4.0,4.0,10.0,95.0,1.0,3.0,42.0,67.0,6.0,4.0,3.0,12.0,98.0,3.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,Large Cap,Italy
Eni SpA,ENI,2016,5.87,6.1,4.56,6.92,71.331,59.529,58.253,96.117,56.005,True,429.6283333333333,710.558,True,23.24,0.0,2.0,0.072,382.0677083333333,7.0,3.0,3.0,13.0,100.0,9.0,17.0,8.0,14.0,97.62,3.0,3.0,9.0,94.4,0.0,3.0,43.0,68.0,6.0,4.0,3.0,10.0,100.0,3.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,Large Cap,Italy
Eni SpA,ENI,2017,6.29,6.46,5.32,7.05,74.298,59.529,67.171,96.117,55.607,True,429.6283333333333,651.274,True,23.54,0.0,1.0,0.06,382.0677083333333,8.0,4.0,4.0,14.0,100.0,9.0,19.0,8.0,13.0,100.0,4.0,4.0,10.0,97.22,0.0,3.0,44.0,69.0,6.0,4.0,3.0,10.0,95.0,3.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,Large Cap,Italy
Eni SpA,ENI,2018,6.15,6.36,5.35,6.64,75.294,61.492,68.198,96.117,53.1,True,429.6283333333333,671.111,True,23.61,0.0,4.0,0.074,382.0677083333333,9.0,4.0,4.0,16.0,98.4,9.0,17.0,8.0,12.0,99.1,4.0,4.0,8.0,100.0,0.0,3.0,45.0,70.0,6.0,4.0,3.0,10.0,92.5,3.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,Large Cap,Italy
Eni SpA,ENI,2019,6.42,6.73,5.42,6.95,75.294,61.492,68.198,96.117,52.0,True,429.6283333333333,693.116,True,24.23,1.0,3.0,0.042,382.0677083333333,1.0,4.0,4.0,16.0,100.0,9.0,18.0,8.0,13.0,100.0,4.0,4.0,10.0,100.0,0.0,3.0,46.0,71.0,6.0,4.0,3.0,9.0,100.0,3.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,Large Cap,Italy
Eni SpA,ENI,2020,6.45,6.6,5.86,6.79,76.421,64.875,68.198,96.117,51.7,True,429.6283333333333,731.606,True,24.56,0.0,1.0,0.074,382.0677083333333,2.0,4.0,4.0,20.0,100.0,9.0,13.0,8.0,15.0,100.0,3.0,3.0,10.0,100.0,2.0,4.0,43.0,65.0,7.0,3.0,2.0,13.0,97.62,3.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,Large Cap,Italy
Eni SpA,ENI,2021,6.7,6.87,5.9,7.26,76.994,66.596,68.198,96.117,48.8,True,429.6283333333333,812.94,True,26.22,0.0,0.0,0.08,382.0677083333333,3.0,4.0,4.0,24.0,100.0,9.0,13.0,8.0,13.0,100.0,3.0,3.0,9.0,100.0,3.0,4.0,44.0,66.0,6.0,3.0,2.0,10.0,100.0,3.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,Large Cap,Italy
Eni SpA,ENI,2022,6.72,6.64,6.21,7.4,76.29,68.016,64.661,96.117,48.8,True,429.6283333333333,790.0,True,26.86,0.0,4.0,0.058,382.0677083333333,4.0,4.0,4.0,17.0,99.0,9.0,13.0,8.0,16.0,97.9,3.0,3.0,7.0,100.0,3.0,4.0,45.0,67.0,7.0,3.0,3.0,8.0,100.0,3.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,Large Cap,Italy
Equinor ASA,EQNR,2015,5.61,6.04,3.15,7.82,60.145,55.754,41.566,83.022,42.0,True,429.6283333333333,300.0,True,30.0,0.0,3.0,0.46,382.0677083333333,4.0,4.0,4.0,7.0,96.3,10.0,11.0,10.0,12.0,95.9,4.0,3.0,7.0,96.0,2.0,5.0,45.0,70.0,6.0,4.0,3.69811320754717,22.0,93.79323809523811,2.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,Large Cap,Norway
Equinor ASA,EQNR,2016,5.38,5.99,2.39,8.1,60.97,57.656,41.566,83.594,39.0,True,429.6283333333333,300.0,True,31.0,1.0,14.0,0.56,382.0677083333333,5.0,4.0,4.0,6.0,96.0,10.0,11.0,10.0,10.0,98.1,4.0,3.0,5.0,95.0,3.0,5.0,46.0,71.0,6.0,4.0,3.69811320754717,19.0,93.79323809523811,2.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,Large Cap,Norway
Equinor ASA,EQNR,2017,5.82,6.33,3.97,7.06,61.422,57.989,42.594,83.594,40.0,True,429.6283333333333,300.0,True,30.0,0.0,0.0,0.52,382.0677083333333,6.0,4.0,3.0,6.0,100.0,10.0,11.0,10.0,11.0,95.41,4.0,4.0,6.0,100.0,3.0,4.0,47.0,72.0,7.0,4.0,3.69811320754717,16.0,93.79323809523811,2.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,Large Cap,Norway
Equinor ASA,EQNR,2018,6.2,6.4,4.77,7.44,63.112,61.492,44.166,83.594,42.0,True,429.6283333333333,200.0,True,31.0,0.0,0.0,0.38,382.0677083333333,7.0,5.0,4.0,6.0,100.0,11.0,11.0,11.0,10.0,98.08,4.0,4.0,6.0,100.0,3.0,4.0,48.0,73.0,8.0,4.0,3.69811320754717,18.0,93.79323809523811,2.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,Large Cap,Norway
Equinor ASA,EQNR,2019,6.16,6.76,4.27,7.26,63.686,63.214,44.166,83.594,41.0,True,429.6283333333333,200.0,True,30.0,0.0,0.0,0.36,382.0677083333333,1.0,5.0,4.0,7.0,97.14,11.0,11.0,11.0,10.0,98.15,5.0,5.0,5.0,100.0,3.0,4.0,49.0,74.0,8.0,4.0,3.69811320754717,19.0,93.79323809523811,2.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,Large Cap,Norway
Equinor ASA,EQNR,2020,6.1,6.62,4.31,7.2,64.994,67.14,44.166,83.594,36.0,True,429.6283333333333,300.0,True,31.0,0.0,0.0,0.34,382.0677083333333,2.0,5.0,4.0,11.0,100.0,11.0,12.0,11.0,17.0,98.93,5.0,5.0,6.0,96.67,3.0,4.0,50.0,75.0,8.0,4.0,3.69811320754717,19.0,93.79323809523811,2.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,Large Cap,Norway
Equinor ASA,EQNR,2021,6.13,6.75,4.27,7.18,67.337,73.15,45.194,83.594,34.0,True,429.6283333333333,100.0,True,31.0,0.0,1.0,0.36,382.0677083333333,3.0,5.0,4.0,8.0,100.0,11.0,11.0,11.0,11.0,100.0,6.0,5.0,6.0,96.97,6.0,4.0,51.0,76.0,8.0,4.0,3.69811320754717,21.0,93.79323809523811,2.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,Large Cap,Norway
Equinor ASA,EQNR,2022,6.27,6.91,4.5,7.14,67.337,73.15,45.194,83.594,32.0,True,429.6283333333333,100.0,True,31.0,0.0,0.0,0.3,382.0677083333333,4.0,5.0,4.0,8.0,96.67,11.0,12.0,11.0,12.0,99.17,6.0,5.0,6.0,88.89,4.0,4.0,52.0,67.0,8.0,4.0,3.69811320754717,16.0,93.79323809523811,2.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,Large Cap,Norway
Exxon Mobil Corp,XOM,2015,4.26,2.96,4.33,6.76,62.609,46.089,49.849,91.782,140.0,True,429.6283333333333,234.60007450980393,True,28.0,0.0,2.0,0.21,382.0677083333333,82.0,4.0,4.0,11.0,92.0,12.0,20.0,11.0,11.0,92.0,4.0,4.0,7.0,92.0,0.0,2.0,57.0,71.0,11.0,5.0,5.0,7.0,92.0,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Mega Cap,United States
Exxon Mobil Corp,XOM,2016,4.47,3.36,4.41,6.66,64.943,48.928,54.021,91.782,130.0,True,429.6283333333333,234.60007450980393,True,28.0,0.0,3.0,0.16,382.0677083333333,83.0,5.0,5.0,11.0,93.0,13.0,21.0,11.0,12.0,93.0,3.0,3.0,7.0,93.0,1.0,3.0,52.0,72.0,11.0,5.0,5.0,8.0,93.0,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Mega Cap,United States
Exxon Mobil Corp,XOM,2017,4.76,3.49,4.39,7.67,66.724,52.854,55.441,91.782,120.0,True,429.6283333333333,234.60007450980393,True,28.0,0.0,2.0,0.15,382.0677083333333,84.0,4.0,4.0,11.0,98.0,11.0,19.0,10.0,11.0,98.0,4.0,4.0,7.0,98.0,1.0,4.0,53.0,72.0,10.0,4.0,4.0,7.0,98.0,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Mega Cap,United States
Exxon Mobil Corp,XOM,2018,4.77,3.75,4.17,7.42,66.915,52.854,55.441,92.354,120.0,True,429.6283333333333,234.60007450980393,True,29.0,0.0,3.0,0.15,382.0677083333333,85.0,3.0,3.0,11.0,99.0,10.0,18.0,9.0,9.0,99.0,4.0,4.0,6.0,99.0,1.0,3.0,54.0,71.0,9.0,4.0,4.0,6.0,99.0,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Mega Cap,United States
Exxon Mobil Corp,XOM,2019,5.23,4.45,4.72,7.26,67.619,54.274,55.441,93.046,120.0,True,429.6283333333333,234.60007450980393,True,29.0,0.0,1.0,0.15,382.0677083333333,86.0,3.0,3.0,11.0,96.0,10.0,16.0,9.0,10.0,96.0,4.0,4.0,6.0,96.0,2.0,3.0,55.0,72.0,9.0,4.0,4.0,7.0,96.0,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Mega Cap,United States
Exxon Mobil Corp,XOM,2020,5.11,4.68,3.8,7.41,67.619,54.274,55.441,93.046,100.0,True,429.6283333333333,234.60007450980393,True,29.0,1.0,1.0,0.1,382.0677083333333,87.0,4.0,4.0,10.0,98.0,10.0,14.0,9.0,10.0,98.0,4.0,4.0,6.0,98.0,2.0,3.0,56.0,72.0,9.0,3.0,3.0,6.0,98.0,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Mega Cap,United States
Exxon Mobil Corp,XOM,2021,5.26,4.63,3.86,8.1,67.619,54.274,55.441,93.046,100.0,True,429.6283333333333,234.60007450980393,True,29.0,0.0,1.0,0.11,382.0677083333333,88.0,4.0,4.0,10.0,75.0,12.0,14.0,11.0,13.0,75.0,4.0,4.0,5.0,75.0,3.0,4.0,51.0,72.0,11.0,4.0,4.0,8.0,75.0,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Mega Cap,United States
Exxon Mobil Corp,XOM,2022,5.4,4.63,4.13,8.31,66.231,54.274,51.27,93.046,110.0,True,429.6283333333333,234.60007450980393,True,28.0,0.0,3.0,0.12,382.0677083333333,89.0,4.0,4.0,10.0,75.0,11.0,11.0,10.0,9.0,75.0,3.0,3.0,6.0,75.0,2.0,4.0,52.0,73.0,10.0,4.0,4.0,8.0,75.0,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Mega Cap,United States
